MethMMD,Kernel,parametre,perturbation,size,mmd,time
MMDl,gaussian,0.5,same,50,-0.37846934530498755,0.0005123615264892578
MMDl,gaussian,0.5,mu+1,50,-0.0358293095887263,0.0005266666412353516
MMDl,gaussian,0.5,std*2,50,-0.2335883168717691,0.000530242919921875
MMDl,gaussian,0.5,unif_law,50,0.006129179243950417,0.0005142688751220703
MMDl,gaussian,1.0,same,50,-0.34742170402771594,0.0005261898040771484
MMDl,gaussian,1.0,mu+1,50,-0.011460833322066648,0.0005316734313964844
MMDl,gaussian,1.0,std*2,50,-0.24666255938563914,0.0005335807800292969
MMDl,gaussian,1.0,unif_law,50,0.031072002360550074,0.0005214214324951172
MMDl,gaussian,2.0,same,50,-0.25838007959622133,0.0005192756652832031
MMDl,gaussian,2.0,mu+1,50,0.01657682720298922,0.0005331039428710938
MMDl,gaussian,2.0,std*2,50,-0.24820316759026256,0.0005359649658203125
MMDl,gaussian,2.0,unif_law,50,0.04046321305138349,0.0005199909210205078
MMDl,gaussian,5.0,same,50,-0.13559016720304184,0.0005235671997070312
MMDl,gaussian,5.0,mu+1,50,0.031831208243119,0.0005366802215576172
MMDl,gaussian,5.0,std*2,50,-0.1944441370549802,0.0005657672882080078
MMDl,gaussian,5.0,unif_law,50,0.03420841873195044,0.000522613525390625
MMDl,laplacian,0.25,same,50,-0.14189255278809185,0.00043845176696777344
MMDl,laplacian,0.25,mu+1,50,0.0012394249877549157,0.00045228004455566406
MMDl,laplacian,0.25,std*2,50,-0.14829488361930332,0.00046539306640625
MMDl,laplacian,0.25,unif_law,50,0.010578028553245104,0.00043582916259765625
MMDl,laplacian,0.5,same,50,-0.220575915927987,0.00048065185546875
MMDl,laplacian,0.5,mu+1,50,-0.01386201150241,0.0004563331604003906
MMDl,laplacian,0.5,std*2,50,-0.20010319990828657,0.00046634674072265625
MMDl,laplacian,0.5,unif_law,50,0.004772286112382531,0.00045013427734375
MMDl,laplacian,1.0,same,50,-0.27997359508648256,0.00045943260192871094
MMDl,laplacian,1.0,mu+1,50,-0.04627846164970293,0.0004723072052001953
MMDl,laplacian,1.0,std*2,50,-0.21736563032477213,0.0005099773406982422
MMDl,laplacian,1.0,unif_law,50,-0.018302080170061786,0.0004584789276123047
MMDl,laplacian,2.0,same,50,-0.26923551125683703,0.00044918060302734375
MMDl,laplacian,2.0,mu+1,50,-0.08447669893765773,0.0004703998565673828
MMDl,laplacian,2.0,std*2,50,-0.20023767587390356,0.00047016143798828125
MMDl,laplacian,2.0,unif_law,50,-0.05609623499106856,0.0004982948303222656
MMDl,laplacian,5.0,same,50,-0.1740172431781837,0.00045299530029296875
MMDl,laplacian,5.0,mu+1,50,-0.11788893691234983,0.00047397613525390625
MMDl,laplacian,5.0,std*2,50,-0.1578534599727966,0.0004639625549316406
MMDl,laplacian,5.0,unif_law,50,-0.08835306922703288,0.0004487037658691406
MMDq,gaussian,0.25,same,50,-0.01989281925814701,0.002559661865234375
MMDq,gaussian,0.25,mu+1,50,0.15467707233224237,0.002620697021484375
MMDq,gaussian,0.25,std*2,50,0.0428379755007024,0.0025663375854492188
MMDq,gaussian,0.25,unif_law,50,-0.01656427919832315,0.0025992393493652344
MMDq,gaussian,0.5,same,50,-0.016718096515065728,0.0026044845581054688
MMDq,gaussian,0.5,mu+1,50,0.18908908768187083,0.0025637149810791016
MMDq,gaussian,0.5,std*2,50,0.04821940058005825,0.0026099681854248047
MMDq,gaussian,0.5,unif_law,50,-0.019929044172653065,0.0025987625122070312
MMDq,gaussian,1.0,same,50,-0.012949315490689228,0.0025725364685058594
MMDq,gaussian,1.0,mu+1,50,0.2089265951668502,0.0026559829711914062
MMDq,gaussian,1.0,std*2,50,0.05253141629290092,0.002629995346069336
MMDq,gaussian,1.0,unif_law,50,-0.018117271224795006,0.002602815628051758
MMDq,gaussian,2.0,same,50,-0.008776775295760375,0.0025582313537597656
MMDq,gaussian,2.0,mu+1,50,0.19786388959938472,0.0026078224182128906
MMDq,gaussian,2.0,std*2,50,0.048580642018028364,0.0026242733001708984
MMDq,gaussian,2.0,unif_law,50,-0.013010008885752766,0.002689838409423828
MMDq,gaussian,5.0,same,50,-0.004267744439374832,0.0026328563690185547
MMDq,gaussian,5.0,mu+1,50,0.14031912850911632,0.0025751590728759766
MMDq,gaussian,5.0,std*2,50,0.028784967144771967,0.002621173858642578
MMDq,gaussian,5.0,unif_law,50,-0.006695237383346653,0.0026073455810546875
MMDq,laplacian,0.25,same,50,-0.006169943175527992,0.002249479293823242
MMDq,laplacian,0.25,mu+1,50,0.10492643795437462,0.0023102760314941406
MMDq,laplacian,0.25,std*2,50,0.022493618368570667,0.002315998077392578
MMDq,laplacian,0.25,unif_law,50,-0.006392490715278809,0.0022704601287841797
MMDq,laplacian,0.5,same,50,-0.010315083863095653,0.002304553985595703
MMDq,laplacian,0.5,mu+1,50,0.14213658206318525,0.0022683143615722656
MMDq,laplacian,0.5,std*2,50,0.03465658087942036,0.0023109912872314453
MMDq,laplacian,0.5,unif_law,50,-0.00963197319703335,0.0023050308227539062
MMDq,laplacian,1.0,same,50,-0.014970159847432996,0.0022895336151123047
MMDq,laplacian,1.0,mu+1,50,0.14786812564664575,0.0023331642150878906
MMDq,laplacian,1.0,std*2,50,0.04034179315473552,0.0023174285888671875
MMDq,laplacian,1.0,unif_law,50,-0.011223284089895924,0.0022635459899902344
MMDq,laplacian,2.0,same,50,-0.017968081827641647,0.002318143844604492
MMDq,laplacian,2.0,mu+1,50,0.11329539808627637,0.0023200511932373047
MMDq,laplacian,2.0,std*2,50,0.03520427567939921,0.0022783279418945312
MMDq,laplacian,2.0,unif_law,50,-0.00815307622026551,0.002324819564819336
MMDq,laplacian,5.0,same,50,-0.01646632895313463,0.0023005008697509766
MMDq,laplacian,5.0,mu+1,50,0.05679441429880386,0.0022704601287841797
MMDq,laplacian,5.0,std*2,50,0.023548290494445456,0.0023386478424072266
MMDq,laplacian,5.0,unif_law,50,-0.0011915288103428734,0.0023114681243896484
MMDl,gaussian,0.25,same,100,0.020947993539971357,0.0005140304565429688
MMDl,gaussian,0.25,mu+1,100,0.22218545511745394,0.0005419254302978516
MMDl,gaussian,0.25,std*2,100,0.057959809260977053,0.0005431175231933594
MMDl,gaussian,0.25,unif_law,100,0.0007582312659207346,0.0005207061767578125
MMDl,gaussian,0.5,same,100,0.0450400876626275,0.0005230903625488281
MMDl,gaussian,0.5,mu+1,100,0.24695160161742044,0.0005407333374023438
MMDl,gaussian,0.5,std*2,100,0.09782415038755453,0.0005803108215332031
MMDl,gaussian,0.5,unif_law,100,0.011222802418656457,0.0005223751068115234
MMDl,gaussian,1.0,same,100,0.05211824343759318,0.0005395412445068359
MMDl,gaussian,1.0,mu+1,100,0.22394889938609971,0.000545501708984375
MMDl,gaussian,1.0,std*2,100,0.1295824479299646,0.0005490779876708984
MMDl,gaussian,1.0,unif_law,100,0.008892853574647077,0.0005288124084472656
MMDl,gaussian,2.0,same,100,0.041816847004886595,0.000568389892578125
MMDl,gaussian,2.0,mu+1,100,0.17063916068615648,0.0005490779876708984
MMDl,gaussian,2.0,std*2,100,0.13323756371847487,0.0005435943603515625
MMDl,gaussian,2.0,unif_law,100,0.0026918918467458753,0.0005345344543457031
MMDl,gaussian,5.0,same,100,0.024029844839982814,0.0005288124084472656
MMDl,gaussian,5.0,mu+1,100,0.0978431753502582,0.0005459785461425781
MMDl,gaussian,5.0,std*2,100,0.09523960273126604,0.0005459785461425781
MMDl,gaussian,5.0,unif_law,100,0.0009659597369018513,0.0005259513854980469
MMDl,laplacian,0.25,same,100,0.019657176953835176,0.00048613548278808594
MMDl,laplacian,0.25,mu+1,100,0.09323291844887549,0.0004620552062988281
MMDl,laplacian,0.25,std*2,100,0.06062694049178091,0.0004596710205078125
MMDl,laplacian,0.25,unif_law,100,0.005217071960119881,0.00044655799865722656
MMDl,laplacian,0.5,same,100,0.028027762032020433,0.0004475116729736328
MMDl,laplacian,0.5,mu+1,100,0.1398844933967328,0.0005016326904296875
MMDl,laplacian,0.5,std*2,100,0.08055572687528098,0.00046253204345703125
MMDl,laplacian,0.5,unif_law,100,0.00954756290837878,0.00044727325439453125
MMDl,laplacian,1.0,same,100,0.0301948470892944,0.0004596710205078125
MMDl,laplacian,1.0,mu+1,100,0.1690651182558156,0.0004742145538330078
MMDl,laplacian,1.0,std*2,100,0.07348120001102729,0.00046944618225097656
MMDl,laplacian,1.0,unif_law,100,0.016839549127985406,0.00045490264892578125
MMDl,laplacian,2.0,same,100,0.021664022430694308,0.0004582405090332031
MMDl,laplacian,2.0,mu+1,100,0.15032492789050217,0.00047206878662109375
MMDl,laplacian,2.0,std*2,100,0.037645235073719335,0.0004711151123046875
MMDl,laplacian,2.0,unif_law,100,0.027656005827172977,0.00045800209045410156
MMDl,laplacian,5.0,same,100,0.015772506983453453,0.0004553794860839844
MMDl,laplacian,5.0,mu+1,100,0.08162323449783035,0.00047206878662109375
MMDl,laplacian,5.0,std*2,100,-0.0012123628056883717,0.0004730224609375
MMDl,laplacian,5.0,unif_law,100,0.05044307471671706,0.0004925727844238281
MMDq,gaussian,0.25,same,100,-0.0020127968963713494,0.0050678253173828125
MMDq,gaussian,0.25,mu+1,100,0.0662469548112864,0.0038945674896240234
MMDq,gaussian,0.25,std*2,100,0.04499564079565388,0.0040853023529052734
MMDq,gaussian,0.25,unif_law,100,0.014706926737764414,0.004517555236816406
MMDq,gaussian,0.5,same,100,-0.001183400719610983,0.003960371017456055
MMDq,gaussian,0.5,mu+1,100,0.08424084521348851,0.0038945674896240234
MMDq,gaussian,0.5,std*2,100,0.06098342268786039,0.004499673843383789
MMDq,gaussian,0.5,unif_law,100,0.010300763976321292,0.0038628578186035156
MMDq,gaussian,1.0,same,100,-0.0005993635229319949,0.004009246826171875
MMDq,gaussian,1.0,mu+1,100,0.09490059413422058,0.003966331481933594
MMDq,gaussian,1.0,std*2,100,0.07370554021369002,0.003916025161743164
MMDq,gaussian,1.0,unif_law,100,0.00626255581299362,0.0039331912994384766
MMDq,gaussian,2.0,same,100,0.0007876229477732366,0.003902435302734375
MMDq,gaussian,2.0,mu+1,100,0.09073287379392192,0.0039026737213134766
MMDq,gaussian,2.0,std*2,100,0.07494163227109674,0.003955841064453125
MMDq,gaussian,2.0,unif_law,100,0.0038733773747374745,0.003888368606567383
MMDq,gaussian,5.0,same,100,0.002265740870278865,0.003914833068847656
MMDq,gaussian,5.0,mu+1,100,0.06450168993565475,0.003912925720214844
MMDq,gaussian,5.0,std*2,100,0.052241659173924315,0.0039179325103759766
MMDq,gaussian,5.0,unif_law,100,0.0025099300989244178,0.003887653350830078
MMDq,laplacian,0.25,same,100,0.001074624964462867,0.0031185150146484375
MMDq,laplacian,0.25,mu+1,100,0.04760095439632339,0.0031359195709228516
MMDq,laplacian,0.25,std*2,100,0.034252186002078355,0.003125905990600586
MMDq,laplacian,0.25,unif_law,100,0.004648388196800246,0.003097057342529297
MMDq,laplacian,0.5,same,100,0.000863354471208222,0.0030541419982910156
MMDq,laplacian,0.5,mu+1,100,0.06426103249783699,0.004295825958251953
MMDq,laplacian,0.5,std*2,100,0.048405310912811306,0.003084897994995117
MMDq,laplacian,0.5,unif_law,100,0.007971469508918583,0.0030968189239501953
MMDq,laplacian,1.0,same,100,0.00029889115566150704,0.0031359195709228516
MMDq,laplacian,1.0,mu+1,100,0.066176720030234,0.0031442642211914062
MMDq,laplacian,1.0,std*2,100,0.048614732734196364,0.003148317337036133
MMDq,laplacian,1.0,unif_law,100,0.012742808509825454,0.003077983856201172
MMDq,laplacian,2.0,same,100,0.0005563808994739072,0.0030755996704101562
MMDq,laplacian,2.0,mu+1,100,0.04986515619646259,0.0031557083129882812
MMDq,laplacian,2.0,std*2,100,0.033034537213087745,0.0031900405883789062
MMDq,laplacian,2.0,unif_law,100,0.01835195771604503,0.0031239986419677734
MMDq,laplacian,5.0,same,100,0.002995163236839543,0.0031311511993408203
MMDq,laplacian,5.0,mu+1,100,0.02572972689217909,0.0031516551971435547
MMDq,laplacian,5.0,std*2,100,0.01373240437216966,0.003157377243041992
MMDq,laplacian,5.0,unif_law,100,0.022225718727442556,0.0031235218048095703
MMDl,gaussian,0.25,same,500,-0.03503160934111526,0.0006222724914550781
MMDl,gaussian,0.25,mu+1,500,0.05659283562420791,0.0007040500640869141
MMDl,gaussian,0.25,std*2,500,0.027550666525841167,0.0006847381591796875
MMDl,gaussian,0.25,unif_law,500,0.08372034003838269,0.0006990432739257812
MMDl,gaussian,0.5,same,500,-0.029061484025416518,0.0006639957427978516
MMDl,gaussian,0.5,mu+1,500,0.09544267300613996,0.0006966590881347656
MMDl,gaussian,0.5,std*2,500,0.043438304495292866,0.0006821155548095703
MMDl,gaussian,0.5,unif_law,500,0.08256843754848876,0.0006659030914306641
MMDl,gaussian,1.0,same,500,-0.01580325490866153,0.0006799697875976562
MMDl,gaussian,1.0,mu+1,500,0.12787076528131297,0.0006940364837646484
MMDl,gaussian,1.0,std*2,500,0.05347763114107511,0.0006892681121826172
MMDl,gaussian,1.0,unif_law,500,0.0701560979135611,0.0006728172302246094
MMDl,gaussian,2.0,same,500,0.0002186322067184392,0.0006768703460693359
MMDl,gaussian,2.0,mu+1,500,0.13525670936146572,0.0007052421569824219
MMDl,gaussian,2.0,std*2,500,0.05136401819468085,0.0006926059722900391
MMDl,gaussian,2.0,unif_law,500,0.05672841096638012,0.0006761550903320312
MMDl,gaussian,5.0,same,500,0.011363039359832327,0.0006852149963378906
MMDl,gaussian,5.0,mu+1,500,0.10537220179923679,0.0006871223449707031
MMDl,gaussian,5.0,std*2,500,0.0360343557062597,0.0007262229919433594
MMDl,gaussian,5.0,unif_law,500,0.0367002104483488,0.0006735324859619141
MMDl,laplacian,0.25,same,500,0.00013833376049171876,0.0005478858947753906
MMDl,laplacian,0.25,mu+1,500,0.06923192241754328,0.0005917549133300781
MMDl,laplacian,0.25,std*2,500,0.025499790848111048,0.0005631446838378906
MMDl,laplacian,0.25,unif_law,500,0.03347515747730597,0.0005486011505126953
MMDl,laplacian,0.5,same,500,-0.006085619540616562,0.0005421638488769531
MMDl,laplacian,0.5,mu+1,500,0.08668706435629485,0.0005652904510498047
MMDl,laplacian,0.5,std*2,500,0.03323073900515425,0.0005645751953125
MMDl,laplacian,0.5,unif_law,500,0.04919575881539777,0.0005483627319335938
MMDl,laplacian,1.0,same,500,-0.016652787673388843,0.0005939006805419922
MMDl,laplacian,1.0,mu+1,500,0.07713031326713349,0.0006210803985595703
MMDl,laplacian,1.0,std*2,500,0.03164847244840303,0.0005855560302734375
MMDl,laplacian,1.0,unif_law,500,0.05912589902277824,0.000576019287109375
MMDl,laplacian,2.0,same,500,-0.0220755383749177,0.0005753040313720703
MMDl,laplacian,2.0,mu+1,500,0.04357246686885753,0.0006279945373535156
MMDl,laplacian,2.0,std*2,500,0.018898640913935706,0.0005934238433837891
MMDl,laplacian,2.0,unif_law,500,0.05475810770940507,0.0005741119384765625
MMDl,laplacian,5.0,same,500,-0.011495224777823481,0.0005795955657958984
MMDl,laplacian,5.0,mu+1,500,0.013211349643306008,0.0005908012390136719
MMDl,laplacian,5.0,std*2,500,0.004189546305356132,0.0005750656127929688
MMDl,laplacian,5.0,unif_law,500,0.02916283174637688,0.000576019287109375
MMDq,gaussian,0.25,same,500,-0.0003887044667879591,0.06172776222229004
MMDq,gaussian,0.25,mu+1,500,0.11831192028815785,0.05702090263366699
MMDq,gaussian,0.25,std*2,500,0.054003003731779464,0.057305335998535156
MMDq,gaussian,0.25,unif_law,500,0.018374113303171735,0.05742001533508301
MMDq,gaussian,0.5,same,500,-7.00622200410228e-05,0.057637691497802734
MMDq,gaussian,0.5,mu+1,500,0.14193802022680857,0.058774471282958984
MMDq,gaussian,0.5,std*2,500,0.06668293489414545,0.05685877799987793
MMDq,gaussian,0.5,unif_law,500,0.013002872633328777,0.057240962982177734
MMDq,gaussian,1.0,same,500,0.0002892096713216219,0.056897878646850586
MMDq,gaussian,1.0,mu+1,500,0.15208157160595315,0.05755496025085449
MMDq,gaussian,1.0,std*2,500,0.07329011730178658,0.058387041091918945
MMDq,gaussian,1.0,unif_law,500,0.005274705270224445,0.05720639228820801
MMDq,gaussian,2.0,same,500,0.00043432447451063894,0.057784318923950195
MMDq,gaussian,2.0,mu+1,500,0.13966357990600153,0.056978464126586914
MMDq,gaussian,2.0,std*2,500,0.06743228833938275,0.057321786880493164
MMDq,gaussian,2.0,unif_law,500,0.0006968276659045092,0.057067155838012695
MMDq,gaussian,5.0,same,500,0.0003586737369685178,0.07500338554382324
MMDq,gaussian,5.0,mu+1,500,0.09641911228680322,0.0573124885559082
MMDq,gaussian,5.0,std*2,500,0.041935173932153624,0.057198524475097656
MMDq,gaussian,5.0,unif_law,500,-0.0003230364047028811,0.06355881690979004
MMDq,laplacian,0.25,same,500,0.00011329229503864724,0.040761470794677734
MMDq,laplacian,0.25,mu+1,500,0.07431768427412688,0.04231977462768555
MMDq,laplacian,0.25,std*2,500,0.031146928623746906,0.04133439064025879
MMDq,laplacian,0.25,unif_law,500,0.0026442905600170263,0.04051637649536133
MMDq,laplacian,0.5,same,500,6.325224573888732e-05,0.04041719436645508
MMDq,laplacian,0.5,mu+1,500,0.10212378748544215,0.0404207706451416
MMDq,laplacian,0.5,std*2,500,0.04617637900353044,0.041118621826171875
MMDq,laplacian,0.5,unif_law,500,0.005218796116928992,0.040666818618774414
MMDq,laplacian,1.0,same,500,-0.00015883878099731685,0.040880680084228516
MMDq,laplacian,1.0,mu+1,500,0.10879233403137956,0.04128623008728027
MMDq,laplacian,1.0,std*2,500,0.05068688776484709,0.0402829647064209
MMDq,laplacian,1.0,unif_law,500,0.00934301793250869,0.04035592079162598
MMDq,laplacian,2.0,same,500,-0.0005088605905559929,0.04046273231506348
MMDq,laplacian,2.0,mu+1,500,0.0856502623599873,0.04059791564941406
MMDq,laplacian,2.0,std*2,500,0.039098769863012306,0.04040193557739258
MMDq,laplacian,2.0,unif_law,500,0.01281527249212805,0.040040016174316406
MMDq,laplacian,5.0,same,500,-0.0008449380127688311,0.04219698905944824
MMDq,laplacian,5.0,mu+1,500,0.04357192858585171,0.04375648498535156
MMDq,laplacian,5.0,std*2,500,0.018990559868234502,0.04462742805480957
MMDq,laplacian,5.0,unif_law,500,0.010394855252208651,0.04025578498840332
MMDl,gaussian,0.25,same,1000,0.028169650846201592,0.0007164478302001953
MMDl,gaussian,0.25,mu+1,1000,0.15369243791743156,0.0007836818695068359
MMDl,gaussian,0.25,std*2,1000,0.09025353188943873,0.0008263587951660156
MMDl,gaussian,0.25,unif_law,1000,0.04179180002919463,0.0007650852203369141
MMDl,gaussian,0.5,same,1000,0.026977957060649715,0.0007712841033935547
MMDl,gaussian,0.5,mu+1,1000,0.1843580623745804,0.0007865428924560547
MMDl,gaussian,0.5,std*2,1000,0.11026776919485264,0.0007951259613037109
MMDl,gaussian,0.5,unif_law,1000,0.029672648072173614,0.0008075237274169922
MMDl,gaussian,1.0,same,1000,0.024556667733762423,0.0008022785186767578
MMDl,gaussian,1.0,mu+1,1000,0.2033694134143666,0.0007970333099365234
MMDl,gaussian,1.0,std*2,1000,0.11933075409233004,0.0008003711700439453
MMDl,gaussian,1.0,unif_law,1000,0.017240118224549066,0.0008158683776855469
MMDl,gaussian,2.0,same,1000,0.018467586802783445,0.0007784366607666016
MMDl,gaussian,2.0,mu+1,1000,0.19013995507746995,0.0007936954498291016
MMDl,gaussian,2.0,std*2,1000,0.1061230719009634,0.0008411407470703125
MMDl,gaussian,2.0,unif_law,1000,0.009381545353292723,0.0007781982421875
MMDl,gaussian,5.0,same,1000,0.009582244709555425,0.0007803440093994141
MMDl,gaussian,5.0,mu+1,1000,0.12910291003822932,0.0008356571197509766
MMDl,gaussian,5.0,std*2,1000,0.062255879047907685,0.0008013248443603516
MMDl,gaussian,5.0,unif_law,1000,0.004770796022662012,0.0008487701416015625
MMDl,laplacian,0.25,same,1000,0.010045047722117601,0.0006213188171386719
MMDl,laplacian,0.25,mu+1,1000,0.09850946755652217,0.0006475448608398438
MMDl,laplacian,0.25,std*2,1000,0.0481640986885069,0.0006802082061767578
MMDl,laplacian,0.25,unif_law,1000,0.009009761851516033,0.0006270408630371094
MMDl,laplacian,0.5,same,1000,0.015610025051122989,0.0006232261657714844
MMDl,laplacian,0.5,mu+1,1000,0.13606230842452738,0.0006465911865234375
MMDl,laplacian,0.5,std*2,1000,0.07166647127132973,0.0006468296051025391
MMDl,laplacian,0.5,unif_law,1000,0.01541509071841449,0.0006232261657714844
MMDl,laplacian,1.0,same,1000,0.01971702457638156,0.0006616115570068359
MMDl,laplacian,1.0,mu+1,1000,0.1446102990350163,0.0006883144378662109
MMDl,laplacian,1.0,std*2,1000,0.0791088189587923,0.0006592273712158203
MMDl,laplacian,1.0,unif_law,1000,0.02357583484801296,0.0006339550018310547
MMDl,laplacian,2.0,same,1000,0.01831175250970719,0.0006382465362548828
MMDl,laplacian,2.0,mu+1,1000,0.1129167557141121,0.0006532669067382812
MMDl,laplacian,2.0,std*2,1000,0.05858399413209136,0.0006575584411621094
MMDl,laplacian,2.0,unif_law,1000,0.02909693081603126,0.0006356239318847656
MMDl,laplacian,5.0,same,1000,0.0069705470525967,0.0006697177886962891
MMDl,laplacian,5.0,mu+1,1000,0.057402619070523894,0.0006573200225830078
MMDl,laplacian,5.0,std*2,1000,0.01919501749835233,0.0006518363952636719
MMDl,laplacian,5.0,unif_law,1000,0.020972607345668918,0.0006718635559082031
MMDq,gaussian,0.25,same,1000,-0.00036729400275870017,0.29070210456848145
MMDq,gaussian,0.25,mu+1,1000,0.13709898265858522,0.2880387306213379
MMDq,gaussian,0.25,std*2,1000,0.08365323061215535,0.28671908378601074
