Kernel,Kernel_parameter,lambda,law_p,law_q,moyenne
laplacian,1.0,0.5,normal_0_1,unif_0_1,0.191578243655118
laplacian,1.0,0.5,unif_-1_1,normal_1_1,0.22362890039255667
laplacian,1.0,0.5,unif_-1_1,normal_1_1,0.21621651709695022
laplacian,1.0,0.5,unif_-1_1,normal_1_1,0.22210124648713375
laplacian,1.0,0.5,unif_-1_1,normal_1_1,0.18735559024073115
laplacian,1.0,0.5,unif_-1_1,normal_1_1,0.2070992569204282
laplacian,1.0,0.5,unif_-1_1,normal_1_1,0.24559417066785388
laplacian,1.0,0.5,unif_-1_1,normal_1_1,0.21572973577795168
laplacian,1.0,0.5,unif_-1_1,normal_1_1,0.2167156323268862
laplacian,1.0,0.5,unif_-1_1,normal_1_1,0.21302827978394423
laplacian,1.0,0.5,unif_-1_1,normal_1_1,0.18314117303524136
laplacian,1.0,0.5,unif_-1_1,normal_0_2,0.1815218266252889
laplacian,1.0,0.5,unif_-1_1,normal_0_2,0.1565385803626946
laplacian,1.0,0.5,unif_-1_1,normal_0_2,0.17175012593737193
laplacian,1.0,0.5,unif_-1_1,normal_0_2,0.17885650422246127
laplacian,1.0,0.5,unif_-1_1,normal_0_2,0.18414005577417047
laplacian,1.0,0.5,unif_-1_1,normal_0_2,0.1883125576205133
laplacian,1.0,0.5,unif_-1_1,normal_0_2,0.16579907975091276
laplacian,1.0,0.5,unif_-1_1,normal_0_2,0.16664191854822036
laplacian,1.0,0.5,unif_-1_1,normal_0_2,0.16767815792339885
laplacian,1.0,0.5,unif_-1_1,normal_0_2,0.13826934741990535
laplacian,1.0,0.5,unif_-1_1,unif_0_1,0.1636396887293648
laplacian,1.0,0.5,unif_-1_1,unif_0_1,0.17312285206545638
laplacian,1.0,0.5,unif_-1_1,unif_0_1,0.17585744461361041
laplacian,1.0,0.5,unif_-1_1,unif_0_1,0.15308054581686176
laplacian,1.0,0.5,unif_-1_1,unif_0_1,0.1729453498287766
laplacian,1.0,0.5,unif_-1_1,unif_0_1,0.15475457933236714
laplacian,1.0,0.5,unif_-1_1,unif_0_1,0.17288730026306978
laplacian,1.0,0.5,unif_-1_1,unif_0_1,0.1728556749843937
laplacian,1.0,0.5,unif_-1_1,unif_0_1,0.16296538092057755
laplacian,1.0,0.5,unif_-1_1,unif_0_1,0.15505255542618093
laplacian,1.0,0.2,normal_0_1,normal_1_1,0.12983453289959349
laplacian,1.0,0.2,normal_0_1,normal_1_1,0.10564806874403862
laplacian,1.0,0.2,normal_0_1,normal_1_1,0.12007962136607832
laplacian,1.0,0.2,normal_0_1,normal_1_1,0.130195607553321
laplacian,1.0,0.2,normal_0_1,normal_1_1,0.12900240487967124
laplacian,1.0,0.2,normal_0_1,normal_1_1,0.13726446282779567
laplacian,1.0,0.2,normal_0_1,normal_1_1,0.11229491595016194
laplacian,1.0,0.2,normal_0_1,normal_1_1,0.11676370528732795
laplacian,1.0,0.2,normal_0_1,normal_1_1,0.14452600829679021
laplacian,1.0,0.2,normal_0_1,normal_1_1,0.12462579126908623
laplacian,1.0,0.2,normal_0_1,normal_0_2,0.06956344441684918
laplacian,1.0,0.2,normal_0_1,normal_0_2,0.07435427244918777
laplacian,1.0,0.2,normal_0_1,normal_0_2,0.08553350241296766
laplacian,1.0,0.2,normal_0_1,normal_0_2,0.08222441088416345
laplacian,1.0,0.2,normal_0_1,normal_0_2,0.061667283365952924
laplacian,1.0,0.2,normal_0_1,normal_0_2,0.05918104117225545
laplacian,1.0,0.2,normal_0_1,normal_0_2,0.061902268048892886
laplacian,1.0,0.2,normal_0_1,normal_0_2,0.057408439697252206
laplacian,1.0,0.2,normal_0_1,normal_0_2,0.06742438767100939
laplacian,1.0,0.2,normal_0_1,normal_0_2,0.08266403257270899
laplacian,1.0,0.2,normal_0_1,unif_0_1,0.20790742245810676
laplacian,1.0,0.2,normal_0_1,unif_0_1,0.20474420453190445
laplacian,1.0,0.2,normal_0_1,unif_0_1,0.20509194295340621
laplacian,1.0,0.2,normal_0_1,unif_0_1,0.22446553800278643
laplacian,1.0,0.2,normal_0_1,unif_0_1,0.22087218448277576
laplacian,1.0,0.2,normal_0_1,unif_0_1,0.19545737798075963
laplacian,1.0,0.2,normal_0_1,unif_0_1,0.1957115014197689
laplacian,1.0,0.2,normal_0_1,unif_0_1,0.2043760521638442
laplacian,1.0,0.2,normal_0_1,unif_0_1,0.20820987191988014
laplacian,1.0,0.2,normal_0_1,unif_0_1,0.1962699692717144
laplacian,1.0,0.2,unif_-1_1,normal_1_1,0.19868699055207217
laplacian,1.0,0.2,unif_-1_1,normal_1_1,0.256935674264082
laplacian,1.0,0.2,unif_-1_1,normal_1_1,0.18192166450062383
laplacian,1.0,0.2,unif_-1_1,normal_1_1,0.2064035771725527
laplacian,1.0,0.2,unif_-1_1,normal_1_1,0.22319619991137624
laplacian,1.0,0.2,unif_-1_1,normal_1_1,0.22974761466599328
laplacian,1.0,0.2,unif_-1_1,normal_1_1,0.2225900688816756
laplacian,1.0,0.2,unif_-1_1,normal_1_1,0.20598199541554546
laplacian,1.0,0.2,unif_-1_1,normal_1_1,0.21923918137105286
laplacian,1.0,0.2,unif_-1_1,normal_1_1,0.20660999823323745
laplacian,1.0,0.2,unif_-1_1,normal_0_2,0.17336989832227606
laplacian,1.0,0.2,unif_-1_1,normal_0_2,0.15180481685017594
laplacian,1.0,0.2,unif_-1_1,normal_0_2,0.17979323326971197
laplacian,1.0,0.2,unif_-1_1,normal_0_2,0.16943826055287992
laplacian,1.0,0.2,unif_-1_1,normal_0_2,0.15288152091210247
laplacian,1.0,0.2,unif_-1_1,normal_0_2,0.14880687646678825
laplacian,1.0,0.2,unif_-1_1,normal_0_2,0.16717743225933787
laplacian,1.0,0.2,unif_-1_1,normal_0_2,0.19118494271263267
laplacian,1.0,0.2,unif_-1_1,normal_0_2,0.17469408058439653
laplacian,1.0,0.2,unif_-1_1,normal_0_2,0.17238285800128772
laplacian,1.0,0.2,unif_-1_1,unif_0_1,0.1562286581030024
laplacian,1.0,0.2,unif_-1_1,unif_0_1,0.18391449658136655
laplacian,1.0,0.2,unif_-1_1,unif_0_1,0.18252498926583474
laplacian,1.0,0.2,unif_-1_1,unif_0_1,0.1874971262442406
laplacian,1.0,0.2,unif_-1_1,unif_0_1,0.16966687779215864
laplacian,1.0,0.2,unif_-1_1,unif_0_1,0.19308314289277817
laplacian,1.0,0.2,unif_-1_1,unif_0_1,0.14751421654649297
laplacian,1.0,0.2,unif_-1_1,unif_0_1,0.1530074560306793
laplacian,1.0,0.2,unif_-1_1,unif_0_1,0.17883029403498493
laplacian,1.0,0.2,unif_-1_1,unif_0_1,0.16931419457725505
laplacian,1.0,0.1,normal_0_1,normal_1_1,0.1371180043310562
laplacian,1.0,0.1,normal_0_1,normal_1_1,0.1256871252113525
laplacian,1.0,0.1,normal_0_1,normal_1_1,0.10957186466966892
laplacian,1.0,0.1,normal_0_1,normal_1_1,0.13067220776904723
laplacian,1.0,0.1,normal_0_1,normal_1_1,0.09933071572512539
laplacian,1.0,0.1,normal_0_1,normal_1_1,0.13744577464198163
laplacian,1.0,0.1,normal_0_1,normal_1_1,0.12309463403806925
laplacian,1.0,0.1,normal_0_1,normal_1_1,0.11228981302517925
laplacian,1.0,0.1,normal_0_1,normal_1_1,0.1270485806769454
laplacian,1.0,0.1,normal_0_1,normal_1_1,0.11552020021798573
laplacian,1.0,0.1,normal_0_1,normal_0_2,0.06752305314617335
laplacian,1.0,0.1,normal_0_1,normal_0_2,0.0586914352505607
laplacian,1.0,0.1,normal_0_1,normal_0_2,0.06380473759560253
laplacian,1.0,0.1,normal_0_1,normal_0_2,0.0659693343216834
laplacian,1.0,0.1,normal_0_1,normal_0_2,0.07154175624419282
laplacian,1.0,0.1,normal_0_1,normal_0_2,0.06657221100556679
laplacian,1.0,0.1,normal_0_1,normal_0_2,0.07305022385083661
laplacian,1.0,0.1,normal_0_1,normal_0_2,0.06972711144694338
laplacian,1.0,0.1,normal_0_1,normal_0_2,0.05603515624235295
laplacian,1.0,0.1,normal_0_1,normal_0_2,0.07338425599378948
laplacian,1.0,0.1,normal_0_1,unif_0_1,0.20547396209637356
laplacian,1.0,0.1,normal_0_1,unif_0_1,0.20903757162745845
laplacian,1.0,0.1,normal_0_1,unif_0_1,0.20977376535815564
laplacian,1.0,0.1,normal_0_1,unif_0_1,0.21415912700316833
laplacian,1.0,0.1,normal_0_1,unif_0_1,0.2043623383049557
laplacian,1.0,0.1,normal_0_1,unif_0_1,0.21844607534369134
laplacian,1.0,0.1,normal_0_1,unif_0_1,0.210293953963103
laplacian,1.0,0.1,normal_0_1,unif_0_1,0.21019219358259147
laplacian,1.0,0.1,normal_0_1,unif_0_1,0.20158694165965196
laplacian,1.0,0.1,normal_0_1,unif_0_1,0.2175594156383206
laplacian,1.0,0.1,unif_-1_1,normal_1_1,0.20324258252462996
laplacian,1.0,0.1,unif_-1_1,normal_1_1,0.21014567993547847
laplacian,1.0,0.1,unif_-1_1,normal_1_1,0.2164312020606908
laplacian,1.0,0.1,unif_-1_1,normal_1_1,0.2179115652577819
laplacian,1.0,0.1,unif_-1_1,normal_1_1,0.20817147456550372
laplacian,1.0,0.1,unif_-1_1,normal_1_1,0.20459218812928767
laplacian,1.0,0.1,unif_-1_1,normal_1_1,0.22246337320738127
laplacian,1.0,0.1,unif_-1_1,normal_1_1,0.20843747935726062
laplacian,1.0,0.1,unif_-1_1,normal_1_1,0.22005117461849827
laplacian,1.0,0.1,unif_-1_1,normal_1_1,0.20782438325575533
laplacian,1.0,0.1,unif_-1_1,normal_0_2,0.18219985456168097
laplacian,1.0,0.1,unif_-1_1,normal_0_2,0.1621521615967481
laplacian,1.0,0.1,unif_-1_1,normal_0_2,0.17391272526784854
laplacian,1.0,0.1,unif_-1_1,normal_0_2,0.18100784386921942
laplacian,1.0,0.1,unif_-1_1,normal_0_2,0.17058786917405833
laplacian,1.0,0.1,unif_-1_1,normal_0_2,0.1824213830512188
laplacian,1.0,0.1,unif_-1_1,normal_0_2,0.171252589785661
laplacian,1.0,0.1,unif_-1_1,normal_0_2,0.2093104631850149
laplacian,1.0,0.1,unif_-1_1,normal_0_2,0.16229329729983188
laplacian,1.0,0.1,unif_-1_1,normal_0_2,0.1803618398892696
laplacian,1.0,0.1,unif_-1_1,unif_0_1,0.14954021715538102
laplacian,1.0,0.1,unif_-1_1,unif_0_1,0.1697511722097833
laplacian,1.0,0.1,unif_-1_1,unif_0_1,0.18867057035228615
laplacian,1.0,0.1,unif_-1_1,unif_0_1,0.17889723815450664
laplacian,1.0,0.1,unif_-1_1,unif_0_1,0.17294937615846426
laplacian,1.0,0.1,unif_-1_1,unif_0_1,0.19875019492202778
laplacian,1.0,0.1,unif_-1_1,unif_0_1,0.18451155781073625
laplacian,1.0,0.1,unif_-1_1,unif_0_1,0.18776699389896837
laplacian,1.0,0.1,unif_-1_1,unif_0_1,0.15584085400375797
laplacian,1.0,0.1,unif_-1_1,unif_0_1,0.15276809831928875
laplacian,1.0,0.05,normal_0_1,normal_1_1,0.12727257002619685
laplacian,1.0,0.05,normal_0_1,normal_1_1,0.12405076868824012
laplacian,1.0,0.05,normal_0_1,normal_1_1,0.11613720142908343
laplacian,1.0,0.05,normal_0_1,normal_1_1,0.12241342606320468
laplacian,1.0,0.05,normal_0_1,normal_1_1,0.13590706103766642
laplacian,1.0,0.05,normal_0_1,normal_1_1,0.13399893784221084
laplacian,1.0,0.05,normal_0_1,normal_1_1,0.11360895065474871
laplacian,1.0,0.05,normal_0_1,normal_1_1,0.10965766743086716
laplacian,1.0,0.05,normal_0_1,normal_1_1,0.12676089608921695
laplacian,1.0,0.05,normal_0_1,normal_1_1,0.12666503924832934
laplacian,1.0,0.05,normal_0_1,normal_0_2,0.08402559313419389
laplacian,1.0,0.05,normal_0_1,normal_0_2,0.05330849221257625
laplacian,1.0,0.05,normal_0_1,normal_0_2,0.06790590456555251
laplacian,1.0,0.05,normal_0_1,normal_0_2,0.07723109035069596
laplacian,1.0,0.05,normal_0_1,normal_0_2,0.06358434458217928
laplacian,1.0,0.05,normal_0_1,normal_0_2,0.06586450749617781
laplacian,1.0,0.05,normal_0_1,normal_0_2,0.07683677806023946
laplacian,1.0,0.05,normal_0_1,normal_0_2,0.060070557866737026
laplacian,1.0,0.05,normal_0_1,normal_0_2,0.0672829658165683
laplacian,1.0,0.05,normal_0_1,normal_0_2,0.06280727220659496
laplacian,1.0,0.05,normal_0_1,unif_0_1,0.20723059557431903
laplacian,1.0,0.05,normal_0_1,unif_0_1,0.19759341906565406
laplacian,1.0,0.05,normal_0_1,unif_0_1,0.18796752354116578
laplacian,1.0,0.05,normal_0_1,unif_0_1,0.19790191799986098
laplacian,1.0,0.05,normal_0_1,unif_0_1,0.19008423447293896
laplacian,1.0,0.05,normal_0_1,unif_0_1,0.17924311712045596
laplacian,1.0,0.05,normal_0_1,unif_0_1,0.19362549359970732
laplacian,1.0,0.05,normal_0_1,unif_0_1,0.20563731200620183
laplacian,1.0,0.05,normal_0_1,unif_0_1,0.1814152664842932
laplacian,1.0,0.05,normal_0_1,unif_0_1,0.2262555036289838
laplacian,1.0,0.05,unif_-1_1,normal_1_1,0.2174805969960666
laplacian,1.0,0.05,unif_-1_1,normal_1_1,0.2260570310486167
laplacian,1.0,0.05,unif_-1_1,normal_1_1,0.21285923960849876
laplacian,1.0,0.05,unif_-1_1,normal_1_1,0.22102482649423344
laplacian,1.0,0.05,unif_-1_1,normal_1_1,0.2183766224127758
laplacian,1.0,0.05,unif_-1_1,normal_1_1,0.19850966946208198
laplacian,1.0,0.05,unif_-1_1,normal_1_1,0.21425736969742418
laplacian,1.0,0.05,unif_-1_1,normal_1_1,0.22459642753649028
laplacian,1.0,0.05,unif_-1_1,normal_1_1,0.2048121096955762
laplacian,1.0,0.05,unif_-1_1,normal_1_1,0.1908676172271391
laplacian,1.0,0.05,unif_-1_1,normal_0_2,0.16854324671229218
laplacian,1.0,0.05,unif_-1_1,normal_0_2,0.18154802685054544
laplacian,1.0,0.05,unif_-1_1,normal_0_2,0.18207730819941426
laplacian,1.0,0.05,unif_-1_1,normal_0_2,0.16875357821436274
laplacian,1.0,0.05,unif_-1_1,normal_0_2,0.16796645286408377
laplacian,1.0,0.05,unif_-1_1,normal_0_2,0.17877223582250085
laplacian,1.0,0.05,unif_-1_1,normal_0_2,0.164137646013963
laplacian,1.0,0.05,unif_-1_1,normal_0_2,0.17412597453028694
laplacian,1.0,0.05,unif_-1_1,normal_0_2,0.17298761338219912
laplacian,1.0,0.05,unif_-1_1,normal_0_2,0.16097806819911145
laplacian,1.0,0.05,unif_-1_1,unif_0_1,0.1490604119995202
laplacian,1.0,0.05,unif_-1_1,unif_0_1,0.1451561959520306
laplacian,1.0,0.05,unif_-1_1,unif_0_1,0.17796033176447326
laplacian,1.0,0.05,unif_-1_1,unif_0_1,0.16954508663387732
laplacian,1.0,0.05,unif_-1_1,unif_0_1,0.18498657355373857
laplacian,1.0,0.05,unif_-1_1,unif_0_1,0.14606621309881634
laplacian,1.0,0.05,unif_-1_1,unif_0_1,0.14669548592707946
laplacian,1.0,0.05,unif_-1_1,unif_0_1,0.1862976792893989
laplacian,1.0,0.05,unif_-1_1,unif_0_1,0.19483350949956774
laplacian,1.0,0.05,unif_-1_1,unif_0_1,0.17989862861866765
laplacian,1.0,0.01,normal_0_1,normal_1_1,0.10739619028797565
laplacian,1.0,0.01,normal_0_1,normal_1_1,0.12929246240287282
laplacian,1.0,0.01,normal_0_1,normal_1_1,0.12955635602815202
laplacian,1.0,0.01,normal_0_1,normal_1_1,0.10763275948336556
laplacian,1.0,0.01,normal_0_1,normal_1_1,0.11747018914814511
laplacian,1.0,0.01,normal_0_1,normal_1_1,0.09242507810800304
laplacian,1.0,0.01,normal_0_1,normal_1_1,0.11927695243846866
laplacian,1.0,0.01,normal_0_1,normal_1_1,0.10458028368651455
laplacian,1.0,0.01,normal_0_1,normal_1_1,0.1371591571176828
laplacian,1.0,0.01,normal_0_1,normal_1_1,0.12400147033405289
laplacian,1.0,0.01,normal_0_1,normal_0_2,0.06414567807033668
laplacian,1.0,0.01,normal_0_1,normal_0_2,0.06895410013184744
laplacian,1.0,0.01,normal_0_1,normal_0_2,0.0665778186604719
laplacian,1.0,0.01,normal_0_1,normal_0_2,0.056100249154847785
laplacian,1.0,0.01,normal_0_1,normal_0_2,0.051504466011559995
laplacian,1.0,0.01,normal_0_1,normal_0_2,0.06395583836041593
laplacian,1.0,0.01,normal_0_1,normal_0_2,0.0685085378238684
laplacian,1.0,0.01,normal_0_1,normal_0_2,0.08343667536863303
laplacian,1.0,0.01,normal_0_1,normal_0_2,0.0610035350309275
laplacian,1.0,0.01,normal_0_1,normal_0_2,0.07329331368689566
laplacian,1.0,0.01,normal_0_1,unif_0_1,0.19289589933412302
laplacian,1.0,0.01,normal_0_1,unif_0_1,0.1988930342205733
laplacian,1.0,0.01,normal_0_1,unif_0_1,0.20847394431619926
laplacian,1.0,0.01,normal_0_1,unif_0_1,0.20601742331216802
laplacian,1.0,0.01,normal_0_1,unif_0_1,0.23031048572148388
laplacian,1.0,0.01,normal_0_1,unif_0_1,0.1905442968681651
laplacian,1.0,0.01,normal_0_1,unif_0_1,0.1923087312896694
laplacian,1.0,0.01,normal_0_1,unif_0_1,0.19752724807806157
laplacian,1.0,0.01,normal_0_1,unif_0_1,0.20766226626916295
laplacian,1.0,0.01,normal_0_1,unif_0_1,0.20513303020135015
laplacian,1.0,0.01,unif_-1_1,normal_1_1,0.23775341633099425
laplacian,1.0,0.01,unif_-1_1,normal_1_1,0.2333496461699282
laplacian,1.0,0.01,unif_-1_1,normal_1_1,0.19216129539024057
laplacian,1.0,0.01,unif_-1_1,normal_1_1,0.24161725376763246
laplacian,1.0,0.01,unif_-1_1,normal_1_1,0.21704581651364344
laplacian,1.0,0.01,unif_-1_1,normal_1_1,0.2296225295373246
laplacian,1.0,0.01,unif_-1_1,normal_1_1,0.21515953442498148
laplacian,1.0,0.01,unif_-1_1,normal_1_1,0.18306555282938164
laplacian,1.0,0.01,unif_-1_1,normal_1_1,0.19334612745510657
laplacian,1.0,0.01,unif_-1_1,normal_1_1,0.22848333059407477
laplacian,1.0,0.01,unif_-1_1,normal_0_2,0.1721180219664359
laplacian,1.0,0.01,unif_-1_1,normal_0_2,0.15531369899338127
laplacian,1.0,0.01,unif_-1_1,normal_0_2,0.16938600662819084
laplacian,1.0,0.01,unif_-1_1,normal_0_2,0.1585126515826214
laplacian,1.0,0.01,unif_-1_1,normal_0_2,0.17550698129559758
laplacian,1.0,0.01,unif_-1_1,normal_0_2,0.18185959636382473
laplacian,1.0,0.01,unif_-1_1,normal_0_2,0.15922018997584383
laplacian,1.0,0.01,unif_-1_1,normal_0_2,0.17511168634112098
laplacian,1.0,0.01,unif_-1_1,normal_0_2,0.15784139212005116
laplacian,1.0,0.01,unif_-1_1,normal_0_2,0.17091506677220625
laplacian,1.0,0.01,unif_-1_1,unif_0_1,0.17373044726421813
laplacian,1.0,0.01,unif_-1_1,unif_0_1,0.1719211336076511
laplacian,1.0,0.01,unif_-1_1,unif_0_1,0.17019963428340168
laplacian,1.0,0.01,unif_-1_1,unif_0_1,0.18426983786958345
laplacian,1.0,0.01,unif_-1_1,unif_0_1,0.18120330180394256
laplacian,1.0,0.01,unif_-1_1,unif_0_1,0.17609403871837162
laplacian,1.0,0.01,unif_-1_1,unif_0_1,0.16944128635654643
laplacian,1.0,0.01,unif_-1_1,unif_0_1,0.17749296806875123
laplacian,1.0,0.01,unif_-1_1,unif_0_1,0.1396565090202038
laplacian,1.0,0.01,unif_-1_1,unif_0_1,0.16795728781273758
laplacian,1.0,0.001,normal_0_1,normal_1_1,0.10959212057319323
laplacian,1.0,0.001,normal_0_1,normal_1_1,0.11151294260678546
laplacian,1.0,0.001,normal_0_1,normal_1_1,0.10613975153189047
laplacian,1.0,0.001,normal_0_1,normal_1_1,0.12310905964565637
laplacian,1.0,0.001,normal_0_1,normal_1_1,0.13385092008613594
laplacian,1.0,0.001,normal_0_1,normal_1_1,0.11512343281023611
laplacian,1.0,0.001,normal_0_1,normal_1_1,0.1375930993546747
laplacian,1.0,0.001,normal_0_1,normal_1_1,0.11880026241730057
laplacian,1.0,0.001,normal_0_1,normal_1_1,0.1287595240790192
laplacian,1.0,0.001,normal_0_1,normal_1_1,0.12601332897099027
laplacian,1.0,0.001,normal_0_1,normal_0_2,0.0666909107337419
laplacian,1.0,0.001,normal_0_1,normal_0_2,0.05850169268092094
laplacian,1.0,0.001,normal_0_1,normal_0_2,0.0632029942417016
laplacian,1.0,0.001,normal_0_1,normal_0_2,0.07137882752349842
laplacian,1.0,0.001,normal_0_1,normal_0_2,0.06669329332037806
laplacian,1.0,0.001,normal_0_1,normal_0_2,0.07017641226751875
laplacian,1.0,0.001,normal_0_1,normal_0_2,0.07098814054810892
laplacian,1.0,0.001,normal_0_1,normal_0_2,0.0661908257604071
laplacian,1.0,0.001,normal_0_1,normal_0_2,0.05782512848857367
laplacian,1.0,0.001,normal_0_1,normal_0_2,0.06825663046147876
laplacian,1.0,0.001,normal_0_1,unif_0_1,0.22360224237871282
laplacian,1.0,0.001,normal_0_1,unif_0_1,0.20672258585225614
laplacian,1.0,0.001,normal_0_1,unif_0_1,0.21058627413818404
laplacian,1.0,0.001,normal_0_1,unif_0_1,0.23038495404907383
laplacian,1.0,0.001,normal_0_1,unif_0_1,0.19422421334671267
laplacian,1.0,0.001,normal_0_1,unif_0_1,0.19363511524398017
laplacian,1.0,0.001,normal_0_1,unif_0_1,0.20646549289049423
laplacian,1.0,0.001,normal_0_1,unif_0_1,0.1855868999146021
laplacian,1.0,0.001,normal_0_1,unif_0_1,0.19311935170366712
laplacian,1.0,0.001,normal_0_1,unif_0_1,0.1803504376359801
laplacian,1.0,0.001,unif_-1_1,normal_1_1,0.21654926025803736
laplacian,1.0,0.001,unif_-1_1,normal_1_1,0.2296808121852462
laplacian,1.0,0.001,unif_-1_1,normal_1_1,0.2091700992379283
laplacian,1.0,0.001,unif_-1_1,normal_1_1,0.20946416143189428
laplacian,1.0,0.001,unif_-1_1,normal_1_1,0.20315863937151207
laplacian,1.0,0.001,unif_-1_1,normal_1_1,0.21087669446842428
laplacian,1.0,0.001,unif_-1_1,normal_1_1,0.20694520778737183
laplacian,1.0,0.001,unif_-1_1,normal_1_1,0.1845187347782091
laplacian,1.0,0.001,unif_-1_1,normal_1_1,0.22369950298284974
laplacian,1.0,0.001,unif_-1_1,normal_1_1,0.2042179349637363
laplacian,1.0,0.001,unif_-1_1,normal_0_2,0.15900859234010342
laplacian,1.0,0.001,unif_-1_1,normal_0_2,0.1707416517749564
laplacian,1.0,0.001,unif_-1_1,normal_0_2,0.14951809080663908
laplacian,1.0,0.001,unif_-1_1,normal_0_2,0.1614050143975865
laplacian,1.0,0.001,unif_-1_1,normal_0_2,0.17213399749360334
laplacian,1.0,0.001,unif_-1_1,normal_0_2,0.18273099916377844
laplacian,1.0,0.001,unif_-1_1,normal_0_2,0.16594952163349716
laplacian,1.0,0.001,unif_-1_1,normal_0_2,0.1432719855245369
laplacian,1.0,0.001,unif_-1_1,normal_0_2,0.1617883171576883
laplacian,1.0,0.001,unif_-1_1,normal_0_2,0.15905392067109123
laplacian,1.0,0.001,unif_-1_1,unif_0_1,0.16295972148905227
laplacian,1.0,0.001,unif_-1_1,unif_0_1,0.16500705887683284
laplacian,1.0,0.001,unif_-1_1,unif_0_1,0.1786977735562295
laplacian,1.0,0.001,unif_-1_1,unif_0_1,0.15612205204068688
laplacian,1.0,0.001,unif_-1_1,unif_0_1,0.16239815096008756
laplacian,1.0,0.001,unif_-1_1,unif_0_1,0.15286871419351497
laplacian,1.0,0.001,unif_-1_1,unif_0_1,0.1618063958488101
laplacian,1.0,0.001,unif_-1_1,unif_0_1,0.16718480042263667
laplacian,1.0,0.001,unif_-1_1,unif_0_1,0.15579195396741985
laplacian,1.0,0.001,unif_-1_1,unif_0_1,0.1569197316775749
laplacian,2.0,1,normal_0_1,normal_1_1,0.09371450770660504
laplacian,2.0,1,normal_0_1,normal_1_1,0.09872957401684729
laplacian,2.0,1,normal_0_1,normal_1_1,0.1275583670180576
laplacian,2.0,1,normal_0_1,normal_1_1,0.09836143379616753
laplacian,2.0,1,normal_0_1,normal_1_1,0.08841239265487388
laplacian,2.0,1,normal_0_1,normal_1_1,0.09265387261615449
laplacian,2.0,1,normal_0_1,normal_1_1,0.09658277723505959
laplacian,2.0,1,normal_0_1,normal_1_1,0.08784502882514648
laplacian,2.0,1,normal_0_1,normal_1_1,0.09849374299721086
laplacian,2.0,1,normal_0_1,normal_1_1,0.08901586952139601
laplacian,2.0,1,normal_0_1,normal_0_2,0.0445717152315986
laplacian,2.0,1,normal_0_1,normal_0_2,0.048620882223072995
laplacian,2.0,1,normal_0_1,normal_0_2,0.0456078009864924
laplacian,2.0,1,normal_0_1,normal_0_2,0.049076190913477855
laplacian,2.0,1,normal_0_1,normal_0_2,0.04908035390717733
laplacian,2.0,1,normal_0_1,normal_0_2,0.04854716483362081
laplacian,2.0,1,normal_0_1,normal_0_2,0.05088059047474072
laplacian,2.0,1,normal_0_1,normal_0_2,0.044349798429671565
laplacian,2.0,1,normal_0_1,normal_0_2,0.05561961688751976
laplacian,2.0,1,normal_0_1,normal_0_2,0.061051661263479114
laplacian,2.0,1,normal_0_1,unif_0_1,0.21748570389802174
laplacian,2.0,1,normal_0_1,unif_0_1,0.2394236553693868
laplacian,2.0,1,normal_0_1,unif_0_1,0.2288403268387962
laplacian,2.0,1,normal_0_1,unif_0_1,0.2138566271408019
laplacian,2.0,1,normal_0_1,unif_0_1,0.21927818954633502
laplacian,2.0,1,normal_0_1,unif_0_1,0.23586488184990212
laplacian,2.0,1,normal_0_1,unif_0_1,0.22241137106081754
laplacian,2.0,1,normal_0_1,unif_0_1,0.21744960312026515
laplacian,2.0,1,normal_0_1,unif_0_1,0.22339290773602755
laplacian,2.0,1,normal_0_1,unif_0_1,0.22925138212983184
laplacian,2.0,1,unif_-1_1,normal_1_1,0.18803110089194217
laplacian,2.0,1,unif_-1_1,normal_1_1,0.193221019225735
laplacian,2.0,1,unif_-1_1,normal_1_1,0.18145149821981288
laplacian,2.0,1,unif_-1_1,normal_1_1,0.2033367517382501
laplacian,2.0,1,unif_-1_1,normal_1_1,0.1947880902904546
laplacian,2.0,1,unif_-1_1,normal_1_1,0.16704234584490035
laplacian,2.0,1,unif_-1_1,normal_1_1,0.18258104276332318
laplacian,2.0,1,unif_-1_1,normal_1_1,0.20384169647729805
laplacian,2.0,1,unif_-1_1,normal_1_1,0.18906207007080533
laplacian,2.0,1,unif_-1_1,normal_1_1,0.19909793588236444
laplacian,2.0,1,unif_-1_1,normal_0_2,0.14439674745533548
laplacian,2.0,1,unif_-1_1,normal_0_2,0.16394016199805952
laplacian,2.0,1,unif_-1_1,normal_0_2,0.13757794476960664
laplacian,2.0,1,unif_-1_1,normal_0_2,0.14723675195997005
laplacian,2.0,1,unif_-1_1,normal_0_2,0.1501256424239218
laplacian,2.0,1,unif_-1_1,normal_0_2,0.14508523243867455
laplacian,2.0,1,unif_-1_1,normal_0_2,0.134906363040907
laplacian,2.0,1,unif_-1_1,normal_0_2,0.14392232686623213
laplacian,2.0,1,unif_-1_1,normal_0_2,0.15966455281651493
laplacian,2.0,1,unif_-1_1,normal_0_2,0.1607049391221823
laplacian,2.0,1,unif_-1_1,unif_0_1,0.19139648779034682
laplacian,2.0,1,unif_-1_1,unif_0_1,0.19199355931980414
laplacian,2.0,1,unif_-1_1,unif_0_1,0.21299121693347142
laplacian,2.0,1,unif_-1_1,unif_0_1,0.19520477560759694
